ID Geography,County,State,Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018)
05000US37129,New Hanover County, NC,48688,49982,52685,50028,52674,52239,3002,3451,2900,4305,3740,3225
05000US09009,New Haven County, CT,58571,60391,61760,66176,66863,67845,2218,1619,1243,1895,2099,2580
05000US09011,New London County, CT,62883,66148,65764,70699,71987,67197,3149,2453,3193,2817,2582,3348
05000US36061,New York County, NY,72190,76089,75575,77559,85071,85066,2200,2016,2566,2469,3520,3480
05000US44005,Newport County, RI,70299,71799,66026,73596,80222,83822,5692,5787,2595,3875,6438,11620
05000US51700,Newport News city, VA,49184,49602,48630,50524,49716,50180,4159,3648,3600,2354,2824,3050
05000US13217,Newton County, GA,54107,46790,50806,48628,57337,57344,7021,5051,5056,5577,10600,6498
05000US36063,Niagara County, NY,46775,49700,48160,50233,54743,55306,2992,3044,3623,2552,2780,3093
05000US51710,Norfolk city, VA,44030,43186,45996,46467,49445,49587,2482,2340,2137,1944,2567,2812
05000US25021,Norfolk County, MA,84317,90506,94039,92696,100829,100356,3624,2643,3708,2629,1604,2713
05000US42095,Northampton County, PA,60482,61879,62436,66438,66066,68591,3298,2156,2676,3223,2530,3283
05000US42097,Northumberland County, PA,41011,39778,44989,47736,44895,47160,2281,2632,3691,3140,4643,4957
05000US48355,Nueces County, TX,49338,51817,50587,54318,52482,54560,2835,1964,2314,2327,2562,4560
05000US26125,Oakland County, MI,67202,69293,69998,71920,77475,80193,1539,1526,1414,1281,1270,1594
05000US34029,Ocean County, NJ,60227,63653,63765,62222,71081,68551,2316,2772,2132,1646,2643,1934
05000US45073,Oconee County, SC,40565,35159,43266,43743,50192,47132,2912,3328,3156,5449,7373,5959
05000US12091,Okaloosa County, FL,55139,57640,55659,60026,61866,63997,3186,4563,2040,5104,3637,3761
05000US40109,Oklahoma County, OK,45810,48183,49693,51078,51323,52214,1555,1508,1228,999,1404,1419
05000US21185,Oldham County, KY,,,,90341,96576,102033,,,,9484,8879,6451
05000US27109,Olmsted County, MN,65665,69731,69973,72428,77270,75327,2409,5612,3043,3664,3359,4367
05000US36065,Oneida County, NY,43702,48803,48023,52996,53902,54593,2971,2164,3974,2024,2438,2362
05000US36067,Onondaga County, NY,52110,52947,57365,56991,57652,59883,1506,1790,1560,1826,1941,2300
05000US37133,Onslow County, NC,44673,47581,45832,47150,49883,50639,4089,3471,3161,3555,4126,2358
05000US36069,Ontario County, NY,58165,59093,57711,57448,66004,62522,2289,4920,4464,4119,3939,3414
05000US06059,Orange County, CA,74163,76306,78428,81837,86217,89759,1461,1371,1784,1290,1296,1823
05000US12095,Orange County, FL,46716,47055,50720,51335,54107,58588,1123,1388,1313,1045,1470,2526
05000US37135,Orange County, NC,59409,59658,61164,66423,69940,72563,3364,5795,4370,5783,4669,5535
05000US36071,Orange County, NY,68950,70240,73031,73025,79311,75825,2495,3293,4374,4182,4104,4078
05000US48361,Orange County, TX,52728,46809,50429,53480,58863,56420,4112,6250,4225,5669,5629,5374
05000US45075,Orangeburg County, SC,31230,28680,38596,32450,35947,36536,2282,3070,2340,4533,2972,3086
05000US22071,Orleans Parish, LA,36631,35504,39077,38681,36999,38423,1524,1644,2108,2265,1963,2033
05000US12097,Osceola County, FL,41361,42899,45244,51436,49762,50546,2613,2957,2500,2401,3859,3703
05000US36075,Oswego County, NY,46533,47013,49767,53562,53406,54264,4134,4100,2541,3096,3806,3739
05000US35035,Otero County, NM,44102,42603,36142,43646,43887,42591,3496,2671,4749,5075,3383,6318
05000US26139,Ottawa County, MI,57517,60343,61012,64513,68543,69952,2418,1922,2072,2547,2387,2800
05000US22073,Ouachita Parish, LA,40473,41139,36709,37275,40161,44059,2900,2573,2938,2550,3370,4995
05000US55087,Outagamie County, WI,56433,58118,59252,61149,65564,64759,2427,3675,3349,2190,2203,3149
05000US55089,Ozaukee County, WI,70899,72103,79048,84415,82869,81104,5605,7854,3606,5760,5298,3643
05000US12099,Palm Beach County, FL,51804,52203,56664,57580,60057,61691,936,1207,1141,1498,1347,1430
05000US48367,Parker County, TX,60454,68882,67012,66548,75823,72004,3573,5990,4824,5988,6938,8476
05000US12101,Pasco County, FL,45678,45349,46133,46264,51347,54208,1500,1374,1354,1430,1337,2400
05000US34031,Passaic County, NJ,58898,58804,55954,62016,64233,75259,3312,2722,3583,2533,3610,4240
05000US13223,Paulding County, GA,56307,62453,60214,60856,66482,73084,3918,3856,4654,6988,3907,3610
05000US40119,Payne County, OK,36087,38642,39840,35927,36914,48031,4324,4560,3098,6038,3253,4785
05000US46103,Pennington County, SD,48906,47838,52611,50950,54836,59006,2454,3096,4393,2839,3213,4945
05000US23019,Penobscot County, ME,43598,42242,44173,47328,50349,47217,2656,2830,4678,2968,2654,3800
05000US17143,Peoria County, IL,49391,52352,53837,51975,53843,56138,2176,2298,3951,2349,2463,3576
05000US42101,Philadelphia County, PA,36836,39043,41233,41449,39759,46116,797,1237,797,1045,1379,1224
05000US45077,Pickens County, SC,41800,40136,42449,45779,47520,47148,4092,3206,3958,2324,3119,4258
05000US53053,Pierce County, WA,57660,60496,60167,64434,69278,75407,1731,1535,1296,1873,2137,1954
05000US21195,Pike County, KY,34373,31426,33321,,,,3584,2624,3457,,,
05000US04019,Pima County, AZ,43824,45856,47099,47560,51425,53464,1116,1267,1007,1541,1125,1484
05000US04021,Pinal County, AZ,49756,49867,50770,52555,52788,59058,2357,2461,1841,2162,2041,2065
05000US12103,Pinellas County, FL,43703,45152,47618,50036,51512,52198,1091,1094,1167,1266,1124,1318
05000US37147,Pitt County, NC,40639,41632,41453,46573,45849,42481,2086,2000,2439,3483,4471,2030
05000US06061,Placer County, CA,73328,75390,75708,85426,80728,88592,2659,2716,2585,3899,2589,4663
05000US29165,Platte County, MO,63438,69787,70837,77581,74646,80468,7643,4392,5152,3760,3207,8809
05000US25023,Plymouth County, MA,76183,74936,75080,82087,86910,90484,2867,2459,3675,3040,3359,2974
05000US12105,Polk County, FL,42435,42780,44061,46355,48475,51670,1473,1932,1576,1347,1645,1735
05000US19153,Polk County, IA,59328,60978,60176,64067,65995,68291,2165,1725,1936,2682,2029,2788
05000US41053,Polk County, OR,49781,51893,54970,52485,55428,61616,5422,4463,5440,5777,3703,8313
05000US72113,Ponce Municipio, PR,15990,15935,15418,17454,16270,17906,1379,1669,1157,1664,1622,1512
05000US39133,Portage County, OH,52337,51275,52835,49695,59402,64550,3182,3152,3194,4489,3931,4112
05000US55097,Portage County, WI,49872,51399,57244,53655,52247,57452,4552,2606,5009,3857,2973,4538
05000US18127,Porter County, IN,63806,60903,63807,66196,65747,66476,3351,4054,5871,3903,4175,5305
05000US51740,Portsmouth city, VA,43904,44905,49242,48516,50242,47919,3427,6208,4470,4409,3880,4155
05000US40125,Pottawatomie County, OK,45012,46839,43317,41716,48744,48776,2721,3529,2426,2449,3366,2752
05000US19155,Pottawattamie County, IA,50557,52239,53117,55972,58633,55376,3022,5936,4821,4470,4727,4714
05000US48375,Potter County, TX,37823,38324,40536,42305,45312,40797,4215,3111,3978,4874,4640,3760
05000US24033,Prince George's County, MD,72052,72290,76741,79184,81240,83034,1580,1676,1434,1792,1619,2026
05000US51153,Prince William County, VA,95268,92104,99766,97986,100845,107925,5429,2808,2514,3205,3324,5103
05000US44007,Providence County, RI,48159,47481,50565,52369,56672,56461,2286,2221,1442,2080,2608,1948
05000US08101,Pueblo County, CO,41218,41047,40050,44677,43148,48468,2572,2628,1749,3547,3056,2816
05000US05119,Pulaski County, AR,46368,44860,46070,47387,52450,49613,2575,2787,1934,2823,2942,1770
05000US12107,Putnam County, FL,32295,30765,31483,38239,33790,41608,3510,3423,2392,2371,1974,5256
05000US36079,Putnam County, NY,93746,97483,90538,96992,99479,102525,6264,8664,6426,7918,8674,9059
05000US47141,Putnam County, TN,31448,35516,40623,37437,39647,45199,3802,4113,3695,5732,5488,4066
05000US36081,Queens County, NY,56599,57241,60422,62207,64509,69320,943,1195,723,1151,1327,1781
05000US55101,Racine County, WI,54209,54525,57232,55706,60897,59759,2985,2259,2731,2292,3413,2744
05000US54081,Raleigh County, WV,40178,40561,37262,45863,42121,39122,3177,3745,3945,5623,4332,9333
05000US27123,Ramsey County, MN,56734,55101,57384,60369,61962,62919,2201,1741,2077,1643,1457,2075
05000US48381,Randall County, TX,60801,65749,61984,67015,62098,70108,3911,4074,3998,5882,3931,4333
05000US37151,Randolph County, NC,40109,41107,42347,44836,43154,47653,2599,2583,3227,5353,2546,3583
05000US28121,Rankin County, MS,55209,58755,57500,62332,66054,66480,4496,4515,4808,3730,5567,3250
05000US22079,Rapides Parish, LA,39331,40434,43222,42582,41646,49175,3824,3408,2982,4642,3071,3029
05000US36083,Rensselaer County, NY,57438,61457,60810,65965,64050,71648,3638,4129,3046,5829,3738,2014
05000US27131,Rice County, MN,58584,60527,57323,69135,64014,65839,4493,3644,6226,5709,4550,6563
05000US39139,Richland County, OH,39455,41548,45155,44073,46032,49564,2274,2261,3754,2979,5387,3950
05000US45079,Richland County, SC,47491,50028,51301,52030,51946,52159,2671,2181,1979,1816,2514,2724
05000US51760,Richmond city, VA,39193,43054,39906,42373,46261,48987,2535,3048,2036,3434,2332,2137
05000US13245,Richmond County, GA,35649,35793,41672,41419,37324,39413,3524,2029,2366,1926,2545,2633
05000US36085,Richmond County, NY,69633,71121,71622,77197,79201,82166,3474,3055,2532,4465,2788,5148
05000US20161,Riley County, KS,43778,44825,46677,50737,50067,44697,5674,4984,4095,3611,4849,3414
05000US06065,Riverside County, CA,54095,57006,58292,60134,63944,66964,1252,949,1771,1342,1223,1177
05000US51770,Roanoke city, VA,36651,41697,39835,37044,43799,42711,2688,3561,3741,3006,3511,5665
05000US51161,Roanoke County, VA,56400,62091,63210,60454,64287,68595,4394,3827,7627,5243,4712,6608
05000US47147,Robertson County, TN,50510,51883,53204,60423,60474,69079,3522,4904,3907,5914,4325,5733
05000US37155,Robeson County, NC,29542,29889,31558,34254,32729,35037,1851,1570,2074,3090,2696,2386
05000US55105,Rock County, WI,47118,50610,53777,50729,55304,57037,4696,3132,3410,2265,2968,2952
05000US17161,Rock Island County, IL,48159,47751,50542,50948,51711,52148,3625,2522,2266,1816,1883,2803
05000US13247,Rockdale County, GA,49767,46524,50761,56820,62429,61222,3871,3307,3150,2805,8024,5643
05000US37157,Rockingham County, NC,41335,38878,38241,40985,48196,40688,5769,3550,4354,2704,5931,2503
05000US33015,Rockingham County, NH,74782,79922,87960,81726,89451,95160,4142,3014,3166,4349,3963,6458
05000US51165,Rockingham County, VA,56074,56112,51979,57755,59493,61199,2411,3224,3215,4966,3771,3699
05000US36087,Rockland County, NY,80942,85037,85392,85515,88726,89812,3050,4694,3580,5870,4085,4056
05000US48397,Rockwall County, TX,93054,80407,90940,95731,94848,100595,5697,6312,6115,10333,8745,9005
05000US40131,Rogers County, OK,54425,55626,63041,62434,60735,60148,3465,2595,3743,2299,3280,3567
05000US39141,Ross County, OH,40493,40764,44907,46422,50713,46769,4430,3566,3656,5613,5345,6245
05000US37159,Rowan County, NC,41154,45978,45320,48379,47396,46035,2567,3304,4656,3024,3295,2912
05000US37161,Rutherford County, NC,34993,34347,35594,36121,40570,43111,2756,3736,3954,6790,3095,4217
05000US47149,Rutherford County, TN,57174,52502,60043,61157,68514,63739,4074,3339,2524,1718,3017,2605
05000US06067,Sacramento County, CA,52936,55842,58942,59780,63045,69767,1408,1118,1803,1528,1745,1676
05000US26145,Saginaw County, MI,41548,44931,43383,45849,45331,48990,1906,1810,2087,1783,2233,2063
05000US34033,Salem County, NJ,61943,57377,68830,53662,61250,65733,6739,8142,6340,4916,11275,5736
05000US05125,Saline County, AR,53107,53926,55051,64932,59633,63084,4147,4798,5726,5015,6354,5834
05000US49035,Salt Lake County, UT,61775,62672,65694,68665,71471,73801,850,1789,1387,2017,1174,1955
05000US06071,San Bernardino County, CA,52323,52041,53803,56337,60420,63857,1172,919,1596,1199,1081,1948
05000US06073,San Diego County, CA,61426,66192,67320,70824,76207,79079,812,1085,1448,995,1049,1474
05000US06075,San Francisco County, CA,77485,85070,92094,103801,110816,112376,2315,3216,3424,3580,3045,4192
05000US06077,San Joaquin County, CA,51432,51659,53705,59518,61164,64119,1301,1352,2554,2003,1542,2493
05000US35045,San Juan County, NM,43787,48773,49613,52003,45942,44841,3950,5116,3755,3775,5268,4446
05000US72127,San Juan Municipio, PR,21309,20234,18933,22727,21912,23012,1275,972,1401,1509,1617,1483
05000US06079,San Luis Obispo County, CA,58158,63474,62648,70564,71880,71148,2686,4084,4211,2814,4038,3925
05000US06081,San Mateo County, CA,91322,101051,101272,108627,116653,124425,1774,1495,1399,5154,3518,4666
05000US48409,San Patricio County, TX,46425,53877,54966,53348,51012,55018,4486,4565,4280,5645,4457,6763
05000US35043,Sandoval County, NM,55825,55398,63598,57158,54296,54338,4320,4489,2937,5144,4158,3977
05000US17167,Sangamon County, IL,55317,55103,57576,53782,61542,61997,2517,2874,2442,3373,2359,3749
05000US06083,Santa Barbara County, CA,62421,63833,63625,67436,71106,77472,3413,3988,2418,3312,2060,3718
05000US06085,Santa Clara County, CA,92014,97532,102340,111069,119035,126606,1523,2089,1449,1800,2988,3046
05000US06087,Santa Cruz County, CA,68438,65368,65139,77613,79705,86941,5190,5854,4375,3780,6744,5013
05000US35049,Santa Fe County, NM,51833,52809,55676,57863,58821,60193,2619,4386,3459,3432,3616,3393
05000US12113,Santa Rosa County, FL,54843,60317,59682,63619,66059,70787,3910,5168,2857,3867,3205,3661
05000US12115,Sarasota County, FL,48263,52109,56286,54989,58400,61683,2365,1484,2523,2006,3179,1789
05000US36091,Saratoga County, NY,70673,72354,75761,76097,83726,83765,4132,3856,4256,3341,4436,4232
05000US31153,Sarpy County, NE,65706,73775,73518,73569,80694,77941,4094,3652,3216,3615,3626,5007
05000US36093,Schenectady County, NY,54293,57587,61108,58331,62514,64847,3343,4390,3920,4940,3196,5147
05000US42107,Schuylkill County, PA,41114,43044,45810,50684,49559,48458,2749,2644,2427,1785,2525,3353
05000US39145,Scioto County, OH,37351,38233,35833,39210,43367,37257,5842,3438,5077,3689,6093,7566
05000US19163,Scott County, IA,53884,54679,57831,54730,58129,58175,3759,2218,3878,3681,4272,3831
05000US27139,Scott County, MN,83173,92107,92506,88765,98538,100963,6436,7248,5457,5658,7733,4693
05000US05131,Sebastian County, AR,41056,38418,40448,42053,41917,46826,4968,3082,3349,2797,5742,2495
05000US20173,Sedgwick County, KS,48361,50996,50840,52193,53923,55882,1563,1624,1007,1693,1407,2209
05000US12117,Seminole County, FL,55058,56322,57074,61311,64049,67470,2892,2300,3038,3559,3343,2717
05000US47155,Sevier County, TN,40715,39175,42107,45609,49963,47411,3332,3278,3446,2290,3674,5282
05000US06089,Shasta County, CA,40332,43706,46693,46724,52439,56280,3172,2646,4067,2821,4116,5148
05000US20177,Shawnee County, KS,50150,53507,51123,55710,57095,52104,2384,3475,2836,2840,3354,4053
05000US55117,Sheboygan County, WI,50678,54042,57047,54059,58361,60896,2740,3459,4108,2976,2777,3331
05000US01117,Shelby County, AL,67800,67754,70192,73647,73031,71230,3396,4639,2858,2838,3067,6349
05000US47157,Shelby County, TN,45226,43938,47083,47690,49647,47500,1445,1614,1324,1986,1745,2160
05000US27141,Sherburne County, MN,76036,77532,80088,83675,87756,80643,7217,7754,7395,4492,5552,4724
05000US26155,Shiawassee County, MI,41892,48523,51839,53244,53361,54456,4159,4024,3638,2964,4166,5400
05000US53057,Skagit County, WA,52448,50558,57122,60983,66066,73206,2335,2791,4977,3697,2745,4545
05000US48423,Smith County, TX,47745,43958,49060,52572,54339,58226,3549,3248,2809,3668,4442,4793
05000US53061,Snohomish County, WA,67394,71984,76251,78716,82595,87440,1735,1780,1728,1676,2225,2425
05000US06095,Solano County, CA,63520,67999,67443,73900,77133,84395,3371,3930,2860,3323,4965,3989
05000US34035,Somerset County, NJ,97219,100301,98440,104478,112153,121378,4417,3156,4426,3863,5663,6478
05000US42111,Somerset County, PA,43429,46217,43660,43871,48846,50988,2945,1833,2945,2610,3073,2164
05000US06097,Sonoma County, CA,61029,67771,66674,73929,80409,81395,1565,3392,2788,2470,3110,2313
05000US13255,Spalding County, GA,,,,,47027,42920,,,,,5480,3181
05000US45083,Spartanburg County, SC,42103,43688,45125,47371,50985,53581,2466,2397,2914,2336,2019,2745
05000US53063,Spokane County, WA,47576,50249,48525,53043,53360,59783,1817,2060,1533,1910,1844,2297
05000US51177,Spotsylvania County, VA,71901,75686,75535,81146,86491,88431,5083,3494,5429,2243,4582,7266
05000US29183,St. Charles County, MO,70137,73989,73116,80644,81594,81663,2223,3076,3606,2701,2728,2744
05000US01115,St. Clair County, AL,53803,50146,54484,60158,50934,56602,4543,4465,5394,4797,4026,6054
05000US17163,St. Clair County, IL,48136,50428,50347,50267,51670,59141,3402,3588,3088,2369,2082,3899
05000US26147,St. Clair County, MI,50285,50319,51127,51864,57362,56441,2451,2152,1497,2447,3687,2970
05000US55109,St. Croix County, WI,67502,76024,71449,72865,80512,81453,4903,4865,6781,5401,6749,4173
05000US29187,St. Francois County, MO,37349,41713,42863,45431,39288,46796,2989,4201,5110,6245,6256,4688
05000US12109,St. Johns County, FL,64862,65976,70379,78581,73836,80712,4782,2419,4713,5141,6283,4716
05000US18141,St. Joseph County, IN,40528,46254,46552,48358,52106,54434,1265,2194,2008,2877,1884,4100
05000US22097,St. Landry Parish, LA,31955,27753,30286,31207,34462,32867,4905,4460,3629,1842,4284,5454
05000US36089,St. Lawrence County, NY,45157,43758,42144,51592,50325,49681,4959,3078,3026,1922,3063,3193
05000US29510,St. Louis city, MO,34488,35959,38397,40346,41441,43889,1683,1796,1795,1544,2258,2305
05000US27137,St. Louis County, MN,45895,50040,50124,49825,52890,53550,1912,2418,2419,2582,3050,3190
05000US29189,St. Louis County, MO,59290,59993,61516,62572,64784,66778,1227,1715,1131,1793,1704,1956
05000US12111,St. Lucie County, FL,42504,42359,45905,44804,50062,54098,3692,2928,3413,2655,2826,3900
05000US24037,St. Mary's County, MD,78233,86417,85163,78195,81495,92250,6783,4765,7529,7763,4561,9250
05000US22103,St. Tammany Parish, LA,61280,63210,63180,64639,67396,65392,3920,3918,2113,4745,3892,4679
05000US51179,Stafford County, VA,93454,93422,95882,97484,112795,110307,5021,6986,5056,9507,5081,6315
05000US06099,Stanislaus County, CA,47962,51084,52363,54305,59514,60321,2536,1346,2615,2381,2562,3397
05000US39151,Stark County, OH,44979,47713,48819,50994,50984,52068,1805,1514,2037,1674,2244,1914
05000US27145,Stearns County, MN,57763,56040,55030,57728,63271,60669,3332,2455,2109,2701,2303,2225
05000US36101,Steuben County, NY,47046,46889,47146,50575,50930,55569,3175,2165,3242,2803,2974,3106
05000US19169,Story County, IA,50279,46091,50811,53371,60351,54586,4756,5589,2005,4519,8380,4578
05000US33017,Strafford County, NH,60692,58976,61563,71295,71057,71528,4127,5296,5057,3872,5979,5983
05000US51800,Suffolk city, VA,60637,62079,61203,66669,70277,71829,5555,5426,3861,5806,4682,6440
05000US25025,Suffolk County, MA,54747,54585,56771,61796,66459,69985,2139,1927,1946,1926,1956,3250
05000US36103,Suffolk County, NY,85439,86266,88340,92933,94750,100468,1792,1775,2415,2401,2550,1777
05000US36105,Sullivan County, NY,47805,53219,51761,50652,55309,52274,3858,7066,6091,12310,7162,6570
05000US47163,Sullivan County, TN,40148,38251,42012,42859,44909,44652,2478,1895,2948,2576,3388,4723
05000US39153,Summit County, OH,49232,50365,51309,52036,55419,58876,1731,1394,1341,1460,1790,2688
05000US47165,Sumner County, TN,55917,58316,59753,60503,65014,65948,3144,4388,3849,3522,2775,2156
05000US12119,Sumter County, FL,52891,50942,51335,54562,54057,53895,3106,4341,5576,5337,5564,2460
05000US45085,Sumter County, SC,39780,36633,41169,40614,45585,45994,2773,4289,1928,5396,4437,3606
05000US37171,Surry County, NC,35579,36511,37337,36802,42438,48398,1882,4089,2571,3150,4595,8296
05000US10005,Sussex County, DE,50629,55011,55065,57734,61985,60277,2156,3560,3042,3796,2971,3557
05000US34037,Sussex County, NJ,88407,82075,85086,87829,90026,92818,6008,4925,6402,4590,4770,4908
05000US06101,Sutter County, CA,49139,54433,52277,51397,55062,59121,4861,4538,5218,3764,6050,4224
05000US01121,Talladega County, AL,37719,39971,34451,39393,39731,40315,3980,4241,4142,4351,4916,3166
05000US22105,Tangipahoa Parish, LA,44166,40689,42962,48162,44861,48205,6891,4431,6740,5918,4916,3436
05000US48439,Tarrant County, TX,56895,58099,60737,61534,65052,66063,1075,1317,744,946,1631,1349
05000US48441,Taylor County, TX,44447,45907,48636,48803,51894,47508,2832,3164,5389,4111,4757,2986
05000US17179,Tazewell County, IL,56656,60801,57020,60152,60306,60857,4463,2835,3067,3578,3495,2693
05000US22109,Terrebonne Parish, LA,55148,46678,41786,46026,42857,52820,6688,5194,2704,6245,6784,6402
05000US53067,Thurston County, WA,59785,61609,62137,65783,71765,72703,2603,2827,3953,2620,2663,3003
05000US18157,Tippecanoe County, IN,47731,45771,50224,51361,52183,50256,3158,2419,3052,1568,4100,4357
05000US72135,Toa Alta Municipio, PR,29170,29341,32618,26171,24223,26358,2703,2611,4993,1986,5368,3416
05000US72137,Toa Baja Municipio, PR,24523,22166,23392,23560,25487,25504,2942,2496,1683,2313,3235,2739
05000US09013,Tolland County, CT,72954,78786,82168,81252,72117,91646,3780,3407,4310,3226,4952,7899
05000US48451,Tom Green County, TX,45968,44959,48114,48696,51114,52283,2637,5325,7785,4461,6278,5118
05000US36109,Tompkins County, NY,48516,52885,58084,56349,56672,57276,5182,6027,4517,3335,6303,5532
05000US49045,Tooele County, UT,,,,,72386,72906,,,,,8708,7366
05000US48453,Travis County, TX,60464,61787,65269,70158,72884,76392,1786,1397,1969,1425,2003,2247
05000US13285,Troup County, GA,43642,40486,39067,42371,38977,44260,4759,4056,6672,8429,7321,5382
05000US72139,Trujillo Alto Municipio, PR,30015,25972,30338,33122,31322,31078,2442,2579,3236,3748,2189,1924
05000US39155,Trumbull County, OH,41798,43039,42368,45552,46201,46196,1546,1947,1974,2704,1435,3823
05000US06107,Tulare County, CA,39422,42611,42413,45881,46266,48817,2284,2208,2564,1589,2633,2809
05000US40143,Tulsa County, OK,47949,50460,51287,51325,52441,55638,1182,930,880,934,1056,1421
05000US01125,Tuscaloosa County, AL,46538,47531,49067,47787,52313,54459,2485,2660,3704,3441,2796,4961
05000US39157,Tuscarawas County, OH,44130,46253,47331,50440,51386,49658,2494,2817,3646,3963,3292,4208
05000US16083,Twin Falls County, ID,47403,43624,45499,51210,51589,51196,7063,4323,3290,6135,5385,3376
05000US36111,Ulster County, NY,58429,58093,59758,62790,63621,63889,3682,4824,3903,3777,3907,4118
05000US41059,Umatilla County, OR,48514,44402,49472,50171,52288,56842,4000,3408,2496,4767,6496,8158
05000US37179,Union County, NC,63355,62898,71729,71588,77691,80337,2985,4050,2617,5417,3326,2486
05000US34039,Union County, NJ,64593,69032,71163,72028,77326,82186,2913,3571,2818,2602,2731,4251
05000US49049,Utah County, UT,60172,60944,65487,69799,70417,75349,1974,1235,1720,2256,2021,1567
05000US35061,Valencia County, NM,40075,37628,42092,43700,47409,46493,5953,5810,4536,3561,6895,5456
05000US26159,Van Buren County, MI,45081,47435,48034,47917,52971,59295,3794,4267,3060,4661,4942,4093
05000US18163,Vanderburgh County, IN,41102,42044,42564,46064,46681,50325,2420,1926,2908,3439,2998,2201
05000US06111,Ventura County, CA,77363,75449,80032,80135,82857,84566,2133,2069,2247,2823,2328,2398
05000US17183,Vermilion County, IL,45089,41690,45098,45481,42345,43655,2847,3112,3254,3398,3539,2992
05000US48469,Victoria County, TX,52304,50245,56545,53778,51892,50210,3377,5636,4693,5724,4818,4866
05000US18167,Vigo County, IN,37930,41385,38632,43910,41125,48961,4110,2275,2867,3578,3803,2783
05000US51810,Virginia Beach city, VA,62855,68816,67281,71117,72586,77059,2638,3220,1670,2228,2324,2200
05000US12127,Volusia County, FL,40919,40818,42175,45366,46901,50361,1081,1351,1730,1889,1895,1262
05000US40145,Wagoner County, OK,52108,59170,57319,62041,57823,62421,2790,3109,3744,3653,4515,3950
05000US37183,Wake County, NC,65160,66634,70533,76097,77318,79970,1779,1925,1200,2059,2446,2039
05000US01127,Walker County, AL,34810,35495,35056,39068,41973,47602,6404,4993,3551,3135,4337,4904
05000US13295,Walker County, GA,42018,38493,44358,39209,45410,42609,3830,6379,4759,5411,6869,5252
05000US48471,Walker County, TX,38369,38483,40448,42662,40936,40100,8172,4654,5374,4067,4209,7234
05000US12131,Walton County, FL,,,,56246,51620,62914,,,,5691,3376,9717
05000US13297,Walton County, GA,53233,50895,57278,53202,54867,66640,4132,2752,3797,4182,5205,9602
05000US55127,Walworth County, WI,52057,52277,58537,58302,60178,63800,2882,2385,3484,3805,3054,3964
05000US38101,Ward County, ND,57679,66570,62631,62573,64742,65719,6562,5985,6375,5643,5354,5194
05000US21227,Warren County, KY,48783,50752,44679,46686,48962,53601,2122,3856,5484,3193,4827,2230
05000US34041,Warren County, NJ,67208,71444,71277,74867,80657,77452,6343,3365,6403,4563,5109,5814
05000US36113,Warren County, NY,55593,57294,57541,58061,60541,56482,5213,4794,6893,6735,4759,3144
05000US39165,Warren County, OH,73432,71731,81017,80207,84130,86473,6601,3590,4800,4881,5308,4058
05000US05143,Washington County, AR,42073,45034,46160,45679,50169,50342,2951,2987,2049,2617,2440,2522
05000US24043,Washington County, MD,57615,55471,55979,54250,60385,63126,4088,3587,4505,3260,3361,2666
05000US27163,Washington County, MN,80748,83545,87995,90256,91866,95124,2307,4054,4721,3825,3947,4445
05000US41067,Washington County, OR,63238,66136,70447,75634,80946,83068,2919,2793,1703,1519,1692,2967
05000US42125,Washington County, PA,55124,56047,58085,57998,60551,63251,1909,2712,3726,3596,3553,2265
05000US44009,Washington County, RI,70433,71229,72453,77813,79374,89847,6213,5251,6202,4813,7717,6274
05000US47179,Washington County, TN,41349,42950,45484,46276,40697,48765,1424,2804,4323,2735,3322,4700
05000US49053,Washington County, UT,51063,49981,54913,55056,54842,56333,3570,4465,2790,3714,3460,3148
05000US55131,Washington County, WI,66391,68424,69713,73502,75453,73435,3051,3408,3473,4360,4149,4664
05000US32031,Washoe County, NV,53588,52618,56382,58175,61498,63310,3017,1812,2087,2306,1330,3111
05000US26161,Washtenaw County, MI,59660,62845,61977,65601,70286,71860,2846,2167,2207,2780,2695,3365
05000US55133,Waukesha County, WI,75368,76053,77761,81878,82248,86968,1928,2476,3167,1610,1907,2195
05000US18177,Wayne County, IN,34745,41204,42160,43401,45017,44928,3593,2134,2759,4479,6151,3391
05000US26163,Wayne County, MI,40487,41435,41557,43464,45135,46390,720,672,601,1134,910,861
05000US37191,Wayne County, NC,42193,35966,40361,41711,44347,40791,3646,1880,3393,3830,3779,1978
05000US36117,Wayne County, NY,50242,45951,50561,59538,51326,61515,2692,4566,2727,4525,3133,3238
05000US39169,Wayne County, OH,49849,49988,52760,53434,55899,59111,2653,3368,2939,1964,4120,2774
05000US48479,Webb County, TX,39991,38312,39774,35659,43408,46862,2637,2346,2899,2932,3320,3473
05000US49057,Weber County, UT,53809,59604,59146,63158,62917,68669,1974,2464,4615,2734,2121,3264
05000US08123,Weld County, CO,58611,62083,70256,63400,68884,75938,2251,3119,2550,2926,3482,2078
05000US36119,Westchester County, NY,84220,83477,86108,89709,90578,94811,3499,2590,3303,3205,3039,3474
05000US42129,Westmoreland County, PA,51531,53844,53540,56722,60713,58471,1498,2161,2149,1693,1941,2488
05000US53073,Whatcom County, WA,50186,53665,55016,56411,61186,62268,4300,2845,3235,4819,2599,3301
