RegionID,County,State,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
1556,Brevard County,Florida,107,168100,159500,156300,152100,154100,150500,148000,140300,135800,127400,125500,123100,121400,116700,115700,116500,117700,116500,117900,116600,119600,118300,120200,115300,112100,108500,106200,107800,102500,99300,91900,91300,93000,97800,98300,92800,88900,89400,93600,102200,105100,106000,101900,100600,99500,97600,99300,101700,104600,104600,104200,105700,107000,108400,107200,112400,117600,118300,110800,106500,107100,111400,113700,114800,114500,114200,114000,115000,119600,122000,122300,117700,117800,118300,120200,121300,126000,130600,131500,131400,128400,129300,130900,134300,137200,138900,142300,144100,143900,142300,145200,150900,154900,154200,150500,150700,150900,154600,155500,159500,162300,165000,169900,170300,171300,168300,169300,170600,173000,172600,174000,175100,180400,183300,186000,182000,183600,185500,193600,196700,199100,199300,195700,193900,193000,195200,196100,195700,196800,198000,200800,201400,201300,204000,207700,210800,209100,206300,208900,209400,214400,215500,216500,225700
1404,Summit County,Ohio,108,102900,102300,97500,99600,99100,97400,93200,91200,86000,79800,66800,65800,63300,72500,73300,77600,83700,87500,94600,93900,97300,96700,96400,99200,102800,109200,105800,104500,95500,98700,92200,95400,92600,100300,91200,87100,74300,76500,81100,89200,91800,86800,81800,82600,78800,83400,79800,82800,85000,93200,99500,99500,101000,103300,101800,99500,99200,103600,109600,105200,106000,101100,108300,109700,114100,111500,107700,105700,102700,101600,102300,106500,109000,112600,111200,111300,109400,110500,110800,108500,107800,107300,99500,96100,95300,101800,103700,103200,105300,108700,109000,108100,101200,102000,99400,100400,100900,103900,108700,109000,108800,109000,111700,113100,114000,111800,111900,112800,115500,121600,122800,123300,118100,118200,113900,115400,114700,121300,123100,124400,119200,118800,118400,121400,119800,120000,120900,123700,125800,127100,127900,129800,131700,131700,130100,127600,125800,127600,129000,133200,128300,131300,130100,138900
2986,New Castle County,Delaware,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201800,210100,208300,211300,210400,211900,210800,210100,211400,214200,215600,216100,215100,211900,211600,211000,213300,213300,215500,211600,210500,208600,214000,215600,219400,217400,219100,216900,215900,215300,215500,218500,221800,226200,225400,225600,221800,221100,217300,217500,219200,221900,223400,225700,227800,230200,224900,229600
3152,Anne Arundel County,Maryland,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,274100,265500,279700,282400,291100,284500,276900,278300,279600,283100,278900,266700,261900,254500,259900,262200,266500,268400,269900,271600,270900,271600,273500,274500,276400,279700,280500,288600,288700,289800,284400,285100,285700,283300,284600,290000,290600,292700,292500,299300,298600,303900,304500,304600,299500,300100,295900,295900,295700,296700,297500,298200,298400,296100,295100,296100,297700,293300,291800,288500,290200,291300,295200,290800,291600,283900,284900,283200,288300,291800,292700,295400,295500,299300,294400,296400,297500,297600,289700,287500,293200,297300,298100,299000,304800,304500,302800,299100,300600,306100,312600,315200,318500,321900,329500,324300,318000,312700,318200,321200,321400,323100,323700,325500,324600,325500,329500,326400,327300,327600,324200,328400,327400,334800,337200,337300,343600
771,Union County,New Jersey,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306500,305000,296700,291800,292900,291400,294500,295400,298500,295800,300100,310100,320200,315500,307300,293900,293500,297500,303600,313000,309500,318300,327800,349300,357100,348300,333700,323900,327600,327400,335800,350400,368600,379400,388000
2980,Montgomery County,Ohio,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81600,80800,80700,79600,80500,81500,84300,85300,87900,91300,93300,93800,94100,94800,95100,90100,89600,93000,94500,95700,89700,91300,91000,92700,93600,86700,86600,88300,94300,96700,98700,100300,99300,96600,96400,95900,97700,102100,101500,101200,99300,103000,103700,99900,100400,95600,99400,97900,104000,102900,103100,103000,108000,106900,108300,104600,106900,106700,106900,113800,112600,113900,111400,112100,113600,112400,113100,110400,109000,110000,113300,118100,118800,121100,119200,121800,125600
2734,Jefferson County,Colorado,113,223800,217200,215800,213700,220200,222300,221400,219400,216400,212100,203600,204100,205200,204000,202100,204800,212700,217600,218700,220000,218100,216900,213500,217100,219700,220400,217700,215400,219700,223500,229100,224900,223500,219300,216900,217300,212700,211600,200500,202300,205300,214700,219400,222900,221800,221800,218200,217700,209500,214800,218700,229300,229900,233900,238200,241400,243300,239600,237200,232900,235000,238800,242900,247000,249300,250700,252500,254900,257000,257500,256700,257700,259000,260000,258500,260200,263800,268600,271900,274000,278100,277700,286000,289200,294300,292000,294300,298500,301800,303900,305100,307700,312100,317900,321100,331300,337800,342700,342200,342000,344400,344600,347600,353800,357600,358400,360500,363800,365400,365500,364400,368300,370400,376700,380500,383500,383500,387600,392700,396000,398800,400900,402600,400900,401500,404900,406200,406100,405600,409900,414400,418400,417800,415100,412400,413700,419200,423300,422400,426800,432300,435900,434400,437700
3069,Washington County,Oregon,114,299200,290600,287100,280300,284300,280700,279700,278600,279900,274400,272800,273000,269700,259900,249800,252200,252700,256000,254100,256800,256400,260300,259600,256700,252400,252300,247800,244700,246800,249000,251000,242000,245500,244600,243600,236600,227100,222000,218800,219400,223600,225900,234000,234900,237500,236200,230000,224900,222400,229300,234500,238100,243500,242100,242300,242300,250400,256400,257100,255500,258200,260900,268500,267700,271100,274800,280300,281900,277500,282100,279400,287800,281000,282600,279400,284900,292200,292200,289600,288100,291400,299000,302100,305600,300100,300300,298700,306300,309100,313700,316500,319000,320200,322100,327100,329700,332200,336600,340500,347600,347500,349200,351000,354900,363000,363600,373300,371900,375600,372000,373800,375700,375400,378800,380900,384300,385700,390000,401000,408000,412000,406200,404100,402200,401700,405200,404800,407700,407900,409500,412400,412600,412000,409000,408400,409600,411900,412600,416600,420500,428800,426600,426800,423500
2776,Lancaster County,Pennsylvania,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,176300,176400,176700,178400,178700,178100,177600,178500,179800,182600,184300,184900,183300,182900,185600,184600,183900,182700,185500,184400,185700,185400,189400,191400,194700,194400,192700,191800,191400,193100,193500,200700,199700,200100,197200,201300,201400,201800,201500,204600,207900,209900,210800,212000,211400,212000,213200,212200,214900,214600,217900,222300,222800,229600,226000,230700
1676,Douglas County,Nebraska,116,132000,129900,128700,126800,124800,124200,126300,126500,125600,120100,119600,121000,126700,128000,125500,123200,121600,123900,127400,128700,127200,125100,124900,124500,127000,127800,128700,124500,122500,123600,126000,125000,124500,125800,128000,123400,118900,117900,121900,122300,122700,121600,123100,124800,126600,128200,123500,123200,123000,127500,128200,127700,127900,129500,133300,133000,131600,130200,128700,128700,126500,127000,127300,128800,132100,132600,133000,132100,131700,131900,129000,129700,129600,132700,132000,132100,132000,135600,136300,135800,136300,136400,137200,136300,137200,137700,139200,139800,141800,141300,141200,142200,143100,146600,147500,149100,148600,147000,145000,144600,145200,147300,148000,148100,147700,147800,151900,152100,153100,152800,154700,155800,154900,155300,155700,155400,156100,156000,158900,161100,161900,163700,165900,169200,170700,170400,172200,175900,180300,183000,183200,185700,189400,190000,188500,186100,187800,186500,187000,186200,190200,191100,194000,193900
322,Utah County,Utah,117,220100,219300,217000,211500,207100,206900,205500,210200,212300,214800,220000,221500,222900,213200,208000,201900,200100,200300,199600,202200,198500,202500,204600,207200,205500,196900,191900,188700,192300,195300,194100,192000,191100,189000,186000,184900,182400,179100,174900,172400,170800,171200,173300,177800,176400,174300,170100,172600,175500,180000,178800,178600,177600,182200,184000,189400,189400,192900,191300,192600,193800,194200,197400,199900,204900,205100,207600,207800,209700,209900,209800,209400,208900,209300,210800,213700,217200,219900,218600,217300,219500,222700,220500,219200,220800,225700,227300,228400,229400,228900,229700,231600,236100,236000,239100,241300,243500,245500,246000,246400,245100,250100,252600,253700,250200,253500,258400,262000,263800,264500,264100,263000,262000,263600,267000,273000,275800,276500,277400,286100,290500,294700,292700,295300,296600,299600,302000,304600,303900,306500,305900,307800,308900,310600,311500,313200,314900,319300,323400,330200,333500,334500,332900,334600
197,Kane County,Illinois,118,247000,238100,223800,218000,216100,222100,226900,226000,222900,220400,219900,217400,208000,200700,193700,191800,187500,190800,190200,193500,189400,189700,188200,191700,192300,185100,173700,166600,169300,174800,176600,182900,173300,170000,161600,157300,151300,140400,139000,137800,147400,154500,153000,145600,144900,150000,144300,141200,138100,145600,146700,143300,141400,141000,144900,145000,145400,145800,146400,143300,142800,144100,149500,153300,158100,162100,168500,172100,182400,187700,188800,183900,173100,173600,167200,173800,180300,195100,197200,190500,184200,185900,192800,195600,196400,187300,185400,185900,197000,194800,185700,180600,177700,185800,183300,183300,180300,184200,190800,195700,190800,188700,184700,191100,193200,195400,197500,202300,205900,206000,204400,205900,205600,206500,206800,208400,211100,214000,216200,215600,219600,222300,222000,219900,219200,223000,225100,229800,231200,229500,226300,228400,231400,235600,233800,231400,225700,226000,223300,227600,236500,241000,244200,237700
3033,Stanislaus County,California,119,240400,230800,215100,205800,192100,183400,177100,169900,164100,157200,152100,145800,139800,137400,135100,135900,135800,135400,135900,137400,140900,141300,140600,141700,141600,141600,141200,140300,139900,135700,134600,135300,138200,140300,138300,135300,131900,131900,131900,132600,130600,131600,130500,131100,131200,131900,133300,131800,131600,132600,133200,134100,134000,137000,140800,144300,147900,151600,154500,154100,157400,162000,167100,169400,173100,179400,181700,187700,189500,197600,198500,203700,202800,203300,202600,209600,213700,218400,217600,217400,219000,217900,223300,226500,233100,234000,237500,237300,239300,237200,239700,243200,243700,243000,242200,243800,248300,251900,255300,257700,256300,258400,258600,263800,266900,269900,271000,271000,267600,267900,270700,275600,277400,276000,278700,280400,285700,289800,294500,298200,298500,299700,300300,299800,301600,301700,306200,303200,303900,301400,301100,304700,306200,311800,312300,315300,316300,316400,320000,324000,324900,325200,326900,333400
1349,Ramsey County,Minnesota,120,199700,193800,190400,182200,180200,180000,183500,187000,183700,179800,173500,169000,162500,155900,150900,149200,154100,157900,163400,163400,165000,163700,162000,157900,158500,157600,157200,153900,157800,154700,152300,147200,151800,155000,153100,147600,140100,134200,131800,133900,136700,137300,136200,136200,138000,137500,135900,132300,131200,130500,131400,133600,141300,143800,146400,146200,148600,151800,149500,147200,143600,145300,149300,153900,159500,164800,169700,171500,172100,169800,168900,169200,175000,176800,175600,173500,172400,175300,176300,178900,181200,183700,184900,187300,185500,187500,184200,184900,184700,186000,187400,184700,185800,188100,190100,191500,190500,190600,193000,192400,195400,196100,198000,198500,198400,197200,199200,199500,203000,201200,204700,208900,212100,212700,211000,214200,213400,215400,216400,222800,226600,229700,229000,224900,223600,221800,223900,224400,226800,229200,230400,236800,242400,241400,238200,232800,235300,234200,235600,238100,239200,243000,243300,247400
1964,Passaic County,New Jersey,121,365300,374300,365900,357300,339500,329900,324100,322100,318500,316300,302800,294000,288300,293600,300400,292100,291400,282700,291300,290300,299300,300400,291700,277400,272600,287100,290000,288300,277900,276900,271800,266300,265300,266600,272900,265400,260600,257000,267300,271100,268400,264000,264600,267300,262200,258000,249800,255500,253500,262400,266500,262900,250300,242400,246600,257600,258900,254900,244100,254100,254100,262800,260800,268400,268500,261400,261800,262000,258700,260800,269300,272500,273700,262100,262600,264500,265400,256900,251700,255100,264300,266300,262800,260300,253800,253800,256400,265300,267900,271000,270800,272000,272200,273000,272600,273100,272300,281500,280300,280700,273400,271900,272200,272400,267900,265100,263100,267000,266800,270400,270700,270100,269000,269800,278200,274900,279600,276900,284700,285900,290900,291600,290600,290300,290000,292500,293500,291600,293900,297200,303900,312600,313300,314000,311600,312400,315300,312900,316200,324300,330100,331100,332400,334800
1611,Chester County,Pennsylvania,122,296400,296600,295100,287000,287200,282500,291800,288600,291100,282700,281300,279600,286700,279400,276700,264000,269800,271400,273800,269700,264100,267100,285000,304600,307600,293000,276600,267800,267900,283700,305900,309300,300400,284100,281100,284200,286800,281100,275700,272100,276200,278900,285000,284900,284500,288100,293000,288000,283000,277200,274900,268900,273400,276400,281900,285100,284300,279500,278100,282400,287700,287900,287300,282900,282400,282500,284300,285600,284100,286000,279500,281300,289300,295600,292200,288200,286000,291200,290300,289300,288000,285600,286600,282600,279200,280600,286300,291500,294200,292300,295500,292500,296400,289600,293300,295600,297500,294900,288600,293300,295400,297600,294400,297700,296800,300300,290500,295200,297400,304300,306900,305100,309100,307700,310100,317500,317400,318000,313000,312100,315300,316600,317900,307900,307000,306800,310000,306000,306100,309600,313000,313700,320300,321900,327200,322900,323700,322200,337700,344300,347000,337700,338600,342300
2537,Sedgwick County,Kansas,123,117100,119700,122300,122300,124300,123600,123900,121100,122700,124000,126000,124700,123300,123400,122400,122200,122800,122400,122000,119800,119500,119000,124100,125100,129100,126100,127200,123200,121300,120700,122900,124200,127100,127500,130600,123100,124500,123700,127300,124700,123800,124500,125800,126200,126600,127400,123900,127900,126900,130500,126300,125900,125600,126400,127300,128600,130800,132200,129400,125300,126500,127200,129200,127800,129200,129600,127700,123800,122900,122500,126800,128400,130600,128800,127100,124700,126000,127000,129000,131500,131900,132600,133600,136800,138800,137800,137700,135900,135000,133200,133500,133100,134700,136300,136500,135400,134900,136900,138300,139300,140000,136900,138900,139100,142800,144500,144100,144200,139600,139500,138500,140700,140500,141700,141200,142000,142100,140900,140800,138700,139700,140900,142200,143700,143700,144900,144900,144700,144800,146800,154200,155000,157600,152200,155900,155600,163600,163200,165000,159300,163100,165800,165400,161800
221,Lake County,Indiana,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132300,137200,134700,130200,130800,127900,125300,118500,113700,104800,100500,99700,103900,112800,118900,125500,125800,126600,126600,126800,119300,115400,112900,119600,123000,127700,128100,125900,122600,122200,127900,129600,130700,129600,132600,133400,130700,129700,131600,136000,135800,134600,136000,136400,143800,143600,145300,140800,143100,145200,145500,145100,145300,147700,148200,150300,151600,153500,153000,152300,150600,149900,149100,151000,152300,153600,151400,149900,148100,153900,156900,158400,153400,156000,157400,164800,163600,165400,165900,168700,167300,169200
2482,Plymouth County,Massachusetts,125,302200,297000,295300,285500,271000,273200,275600,280900,269700,260900,246200,237900,242400,252100,258400,253600,251900,262000,266600,266200,256700,256200,258700,263500,266300,269400,267300,266600,266900,268400,265200,267700,272200,269600,264600,256200,253100,253900,257400,264700,266700,267800,269400,265000,261900,256000,245300,239800,238500,249700,259300,263400,264100,259600,259400,254500,249900,252100,246300,258900,264200,273900,268600,269100,275800,286000,290700,288100,277200,270300,275000,282800,290600,287100,294700,293300,297200,292700,290600,287600,285400,291500,293300,297900,288200,293000,291500,299100,298100,300300,299500,298100,302000,308200,308600,305800,301900,317700,316100,318400,309000,311100,313100,317600,321300,321500,318800,316400,313200,319100,327300,335000,329800,325000,326700,331300,335200,333400,336600,343900,352900,366600,365200,360900,344800,346700,347100,353700,355100,358500,356900,356100,362300,367600,371600,366200,361300,359300,365200,374400,377100,378000,376300,382300
2063,Volusia County,Florida,126,172300,170300,170000,162300,156900,151900,150400,145800,143900,138000,135100,130200,126300,122900,120700,123400,122600,121900,120800,120200,115700,116400,113300,111800,106300,108300,106700,107200,104900,106000,102900,101700,100600,97100,94800,94800,94700,91300,90700,93100,94300,94400,93800,94700,94000,91600,89300,86400,91400,102300,106700,108000,103100,102200,99200,99800,102400,106400,108100,109900,111000,111300,112400,117600,118600,120300,118900,121000,121300,120400,118600,120900,120600,121900,121200,121400,122100,121900,122100,121900,122400,123700,125700,127400,128000,131200,134000,135700,136700,135000,136300,135900,136600,138600,140800,144300,148500,151000,151800,151400,152000,155900,156600,158900,158900,158000,158400,158500,161800,161800,163100,164700,168500,170200,172600,173500,176200,176400,178600,180100,182000,183300,184200,184200,183400,183600,185000,185700,186700,187400,188800,193300,193900,192900,191500,193900,196200,194100,195500,195200,201300,201800,207200,206100
1241,Morris County,New Jersey,127,445500,439700,428900,421800,402900,400900,401500,404000,396800,398000,391400,394500,392700,399000,387400,378600,371100,373100,376500,380900,387500,387800,387700,402400,418100,422300,404200,383300,380900,389400,400300,398200,393100,399500,398400,397000,386400,393400,386200,380700,369900,373400,376400,376000,369700,366900,372900,388300,399500,382400,366700,356500,372500,373000,369600,365500,373300,379500,388300,394700,403100,399700,401200,393100,394200,389400,388900,381400,380300,378500,389100,391100,389100,386700,385800,389700,384500,386500,386400,389200,379000,382500,406200,422400,415200,389400,379900,384100,389100,389100,388600,390700,392600,395000,388500,387200,375700,374300,373900,380400,378800,381100,380500,380000,379400,379000,380800,379400,383200,384100,385000,388500,395600,397100,398400,396800,395600,391000,387600,388100,393100,397300,396500,391900,386500,386800,385900,386100,396500,405600,407100,393700,389800,392000,402700,403000,406700,403600,398400,395400,401300,410000,421400,422000
2312,Guilford County,North Carolina,128,140800,136000,128600,125400,127900,127200,127700,124900,125600,127800,132200,131600,128500,123600,126000,126600,130900,131400,134000,131900,130400,127200,125500,122900,121200,124400,126700,128600,124700,123700,123000,124100,125200,129400,125800,129100,120500,120200,113600,112600,114500,118000,118200,115300,112100,112600,112100,105500,108100,107700,117200,121400,125800,122500,118000,120300,123800,121800,123700,120500,124200,121400,124300,125600,125800,125600,123800,122800,122500,122600,123000,121600,121000,121800,122300,123200,124300,125900,128200,131000,131000,130900,130300,137400,137700,138800,140000,141600,139800,131200,129300,129100,130100,132500,138900,141100,140700,136300,136300,138300,136500,137400,136100,136400,135700,134000,134400,134400,136700,136900,137200,134600,136900,138300,141800,141000,140500,145300,147400,152100,150600,148000,145400,144600,149100,148800,150500,153900,158500,159700,158200,162600,161500,164700,162900,162500,163800,159700,159800,158600,161500,165400,165500,172700
146,Dane County,Wisconsin,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,191100,195300,200800,210000,215800,210600,205800,205200,211400,208400,198000,194800,197100,203100,200400,200100,199800,205500,206400,193600,183100,178200,190900,200400,201300,197700,194300,194000,197500,196000,202000,207700,209700,204800,203000,205700,211300,208600,206900,205800,208200,207100,205800,201200,201400,199900,203100,202500,203200,206800,215000,217700,214100,210500,212000,211500,213900,214100,214500,215500,216800,220500,221500,226100,227300,228400,228600,229800,228300,226400,227500,227200,229900,233400,235400,235400,230400,234400,237600,240800,241500,244800,249900,249900,248200,245800,248400,249000,253500,253500,252000,256000,260100,267400,263300,264900,264600,266400,262500,259600,261300,261200,262800,267600,272300,272500,267300,269900,276000,279700,280000,277400,281300,282300,284200,285100,287100
1396,Sonoma County,California,130,446200,423300,412400,395100,379300,364500,355500,345700,331700,320600,311000,307000,302000,297400,296400,295800,306200,312800,321400,327100,334900,340400,339600,338400,331700,325900,325900,326900,331400,334300,342600,335600,327600,323300,321000,316900,300700,295400,294600,295300,302000,300400,307000,303600,304500,296400,300700,304100,309500,307400,299700,306800,312000,330300,334900,344300,342600,349400,351300,360300,366900,373800,378900,387000,402200,408200,412700,411900,418300,422900,420500,422900,430600,433200,435800,430300,437500,440500,446600,444200,448600,450500,458400,460000,463000,468500,475800,480900,486000,489100,492200,492100,496600,497300,505600,511900,517400,517400,516900,520900,518000,519200,521300,532600,536400,546800,549600,553900,554200,558800,560300,560100,561000,564500,569100,575800,596600,617500,626400,635200,640300,649300,635700,626700,618600,622400,620600,620100,611000,606400,605700,612400,607700,603800,595900,600300,597200,612400,613600,622800,613500,614000,615100,
2033,Spokane County,Washington,131,178600,174700,171600,172000,172000,172500,168300,167300,169300,170500,172700,173800,175000,170400,161800,159600,160800,161600,159800,159300,159000,164000,164600,168500,165900,161800,157400,154200,157000,160600,159600,158600,157300,157700,153700,154600,154600,155400,147200,147300,149900,150300,148200,147400,148100,148400,150000,151600,156600,152700,152300,148000,152700,154000,158100,156000,162000,160300,161200,157900,158600,158900,158800,158900,159100,158600,159500,157800,157100,157500,157500,159700,157600,160500,157400,158900,157700,160800,161600,164200,165000,162300,163300,167800,172300,171700,168800,170800,174600,176300,175400,176800,177300,178000,176600,177300,180500,182000,184900,182900,184600,183800,187900,187200,188400,189300,192300,190900,189800,188800,194500,198200,200300,201700,202700,202600,203800,205200,209700,210300,213700,215500,216900,217400,217600,220200,219800,224500,229300,233000,241800,243000,249700,244200,246300,245500,250100,250600,253500,254000,259100,260600,272000,280400
2511,Richmond County,New York,132,376700,390000,386000,385200,377800,385400,385600,377700,359900,357700,357100,357700,352300,353400,353700,347700,342800,342100,345800,344600,337900,342300,344000,361200,364100,375500,362000,357700,352300,359500,363900,356200,353000,357000,359500,359500,348700,356900,355900,358200,346200,351600,358500,364800,360900,352600,352700,351700,349900,356700,361200,369500,361200,353100,346600,344600,346100,352400,355700,349500,340500,336900,338800,347000,347700,352600,355300,359900,360500,353400,351900,361200,360700,358800,348100,352600,355500,357400,357300,360800,365500,366400,368400,372900,375700,384700,385400,388100,383600,383300,384900,387000,399900,401700,401700,393000,393800,396300,392300,396500,392000,404500,407800,419700,418200,435800,432600,439300,432500,447900,457000,458000,457700,458100,459600,460800,462500,468200,473200,477500,478900,497600,499000,498900,485200,484700,490800,490000,494600,506300,510200,505700,493300,491700,491000,502100,497700,507700,503900,511600,506200,506200,501300,511800
2465,Onondaga County,New York,133,119000,117500,113900,113600,115700,117100,117300,117400,115200,113800,112000,115000,118700,121000,119900,119000,117000,117800,116600,119600,117100,116500,118800,122100,126500,124200,123700,118900,115000,114200,116500,122500,121500,119900,118700,120900,123700,124800,124400,121800,118700,118800,118600,119700,115600,115700,115800,119000,122000,121900,123000,123300,124200,124800,121800,118900,119300,120400,123300,123800,129100,129300,128500,123300,123500,123300,123900,123400,122200,121800,121900,121600,122600,122100,119400,118200,117900,121600,122900,121200,122200,119700,121400,121400,126100,126200,126700,122200,122800,122500,122000,121000,116300,116600,121000,125300,125400,122200,122100,124600,124900,125800,125300,126300,126100,127500,129700,127500,126400,122900,123900,124500,125700,127100,127200,128500,130600,135100,135400,135400,133600,134400,135400,136100,135300,136200,136500,136900,137100,138800,141800,142800,143200,145000,146100,147100,146800,146000,144900,146100,145900,148900,150600,156400
669,Pasco County,Florida,134,152200,142400,138300,130300,128600,123100,121400,120000,120500,116000,106900,102900,104200,107900,105700,103900,104500,106100,108500,108900,110100,108100,109200,111200,111200,107700,104000,100700,97300,93400,99400,104900,105800,97600,88500,87700,86900,85300,81900,78700,77700,76300,78300,81500,81600,82600,83300,82200,81900,78800,80600,82400,86100,86400,85100,87200,94000,96200,97100,94100,96900,96900,99400,100200,103100,103500,103800,102700,108400,111400,106900,99000,97100,102600,105700,107500,106500,109100,110000,112800,110600,110200,106900,109000,109800,116100,118700,119800,119400,118400,118800,118700,119800,122200,124600,127300,128300,128300,128600,133000,137100,140700,139500,141800,144100,146500,143400,143600,145600,150100,149400,149000,152300,156800,162200,166000,171000,170400,173300,178600,189000,194400,194200,192500,190200,187300,190800,191700,203600,202800,206100,193500,186300,176400,172800,171800,175200,180600,184500,186800,188700,191500,,
1746,Hampden County,Massachusetts,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147900,152300,155000,151800,149800,149600,155000,156000,158100,160500,163100,164200,164400,163200,159700,161000,159700,160600,156400,158100,160500,163300,165600,162900,163100,161200,165300,162800,163000,161300,162500,165900,169600,170500,168200,166700,166500,168400,167500,170400,170900,169100,169600,168900,168600,167400,164800,169400,169100,169300,166200,171000,172900,172400,168500,167400,167200,167800,168500,168700,169000,174900,177700,179200,176400,178400,179400,182500,182700,182600,182600,181600,183900,184700,186700,185500,186000,188400,191500,190900,189800,187400,185600,190200,193100,200400,196300,197800,198600,203100,207200,206000,208700
2983,Montgomery County,Texas,136,179700,178800,172900,173300,170900,172300,172700,169900,171600,170600,167400,165500,168600,175700,176900,171500,170300,175400,178800,180800,176200,172700,173200,173800,179000,177900,173100,168100,170500,176200,186500,189700,191900,186300,189100,190300,193000,184800,176800,172600,175600,180600,181900,181200,182900,182100,182000,179400,185000,188000,194200,193400,196300,194100,194300,188300,189800,185500,190300,188000,194100,200500,202600,206600,204100,205200,201400,201700,206400,209300,211000,212100,212600,211800,211600,215900,216100,215900,215600,213400,213000,211400,213300,219500,220600,224200,221100,223200,224100,226400,222300,220900,214300,218300,221400,222600,221000,219300,224800,222300,223200,225100,230000,232800,232100,231800,229300,230500,236900,236500,232600,225300,228600,229900,236500,237800,244700,241900,241800,238600,237000,239100,243300,244600,243100,240200,241500,243000,242300,242700,243300,252300,262200,267000,261600,254600,252700,251300,253400,257500,265500,267400,266600,265500
2934,Greenville County,South Carolina,137,125800,126700,125700,125100,121900,124600,126900,126400,122200,117900,112600,109300,107200,108100,109800,111300,113800,114900,120300,123200,126700,121100,125500,114700,115600,114600,123900,121500,112200,109900,110900,113300,115100,114500,112000,109800,108600,110700,110400,112800,114500,120600,124200,124300,121500,121900,128000,124300,122100,120700,124800,126700,126700,131400,133800,131800,130900,131700,137600,132500,129100,128100,135500,139800,139100,139300,138800,136200,133800,135800,132500,130800,127400,131600,135400,136600,139800,140100,143000,145700,150700,144800,143500,141100,149000,148100,147800,149200,152500,152800,152400,149600,150400,151400,154300,156700,157900,159100,160900,161100,162200,162100,161600,164000,164100,163000,166600,169600,172400,171300,167600,170100,166100,167400,164900,168900,171400,175200,185000,186300,187300,184900,187600,186800,181100,182400,185900,185500,184800,182600,198100,196600,201200,199200,203000,207100,200700,208700,211400,215300,209600,209000,212500,220900
