ID Geography,Geography,Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Population (2013),Population (2014),Population (2015),Population (2016),Population (2017),Population (2018),,
05000US17089,"Kane County, IL",72108,72541,70359,73347,75628,79818,2875,2858,2220,3577,1941,3099,523643,527306,530847,531715,534667,534216,,
05000US17091,"Kankakee County, IL",49761,58378,53850,54911,58539,51404,3843,3790,4128,4196,4136,4829,112120,111375,110879,110008,109605,110024,,
05000US15007,"Kauai County, HI",60155,64847,77140,71344,83860,80921,7082,7803,5263,10599,7083,6949,69512,70475,71735,72029,72159,72133,,
05000US48257,"Kaufman County, TX",65258,56098,58141,62033,65841,66668,7703,5849,8677,3465,5643,6153,108568,111236,114690,118350,122883,128622,,
05000US17093,"Kendall County, IL",74859,90072,85979,90482,91250,89862,5275,7860,6932,5300,13199,6276,119348,121350,123355,124695,126218,127915,,
05000US23011,"Kennebec County, ME",44724,44633,51335,51573,53073,51653,3473,4575,3359,3712,5997,4570,121164,121112,119980,120569,121821,122083,,
05000US55059,"Kenosha County, WI",51013,52787,55845,59417,61073,65330,2790,4290,3181,3379,3724,4457,167757,168068,168437,168183,168521,169290,,
05000US10001,"Kent County, DE",54794,55227,56778,54140,57608,54419,2991,3222,3480,3724,3112,3658,169416,171987,173533,174827,176824,178550,,
05000US26081,"Kent County, MI",51992,53304,54340,59668,61125,61537,1328,1394,1682,1454,1409,1661,621700,629237,636369,642173,648594,653786,,
05000US44003,"Kent County, RI",65631,62261,65931,63101,75143,68994,5330,4638,3347,4419,5538,5028,165035,165128,164801,164614,163760,163861,,
05000US21117,"Kenton County, KY",53761,54300,52043,62182,58595,64441,2590,4612,1956,3228,3804,4256,163145,163929,165012,164945,165399,166051,,
05000US06029,"Kern County, CA",46879,47644,51342,49903,49854,51579,2311,2483,1312,1490,2063,1968,864124,874589,882176,884788,893119,896764,,
05000US45055,"Kershaw County, SC",,,,,50010,51467,,,,,3601,4058,,,,,65036,65592,,
05000US53033,"King County, WA",71834,75834,81916,86095,89675,95009,1072,1400,1129,1584,1863,1914,2044449,2079967,2117125,2149970,2188649,2233163,,
05000US06031,"Kings County, CA",45774,42784,45746,53234,57555,61663,3036,4703,4090,4518,4750,4835,150960,150269,150965,149785,150101,151366,,
05000US36047,"Kings County, NY",47520,47966,51141,55150,56942,61220,1145,1220,566,1015,1151,1083,2592149,2621793,2636735,2629150,2648771,2582830,,
05000US53035,"Kitsap County, WA",62672,61794,66090,69171,73026,76945,2671,2426,3036,3935,2517,2750,253968,254183,260131,264811,266414,269805,,
05000US41035,"Klamath County, OR",36885,39148,43952,45604,38916,45354,3491,3951,4687,2907,5638,6187,65910,65455,66016,66443,66935,67653,,
05000US47093,"Knox County, TN",49165,46860,52229,52102,55266,55632,1923,1943,1724,1867,1750,2280,444622,448644,451324,456132,461860,465289,,
05000US16055,"Kootenai County, ID",54919,48776,47860,51765,57219,55236,4995,3141,3182,2515,3627,3717,144265,147326,150346,154311,157637,161505,,
05000US18085,"Kosciusko County, IN",51221,53825,52888,53963,63463,55253,2685,2552,4206,5089,3939,3797,77963,78564,78620,79092,79206,79344,,
05000US55063,"La Crosse County, WI",51551,48872,49933,54823,57033,60905,3961,3229,3902,5399,2738,3798,116713,118011,118212,118122,118274,118230,,
05000US42069,"Lackawanna County, PA",45295,45265,48518,47475,49172,53302,2190,2507,2355,2392,2720,2473,213931,212719,211917,211321,210761,210793,,
05000US22055,"Lafayette Parish, LA",57949,51060,51981,49969,52265,60071,6015,1900,2099,3598,4721,5749,230845,235644,240098,241398,242485,242782,,
05000US22057,"Lafourche Parish, LA",52373,41842,52589,51772,52283,50296,7257,4383,2973,3490,5811,6243,97141,98020,98325,98305,98426,98115,,
05000US06033,"Lake County, CA",37079,34529,37294,42029,48930,48554,12116,4804,6505,5116,4806,7587,63860,64184,64591,64116,64246,64382,,
05000US12069,"Lake County, FL",44026,47191,50305,50226,51383,52096,2669,2460,2768,2812,2892,2877,308034,315690,325875,335396,346017,356495,,
05000US17097,"Lake County, IL",74869,77772,82113,83152,85895,87133,2536,2728,2047,2281,3172,2087,703019,705186,703910,703047,703520,700832,,
05000US18089,"Lake County, IN",48302,50852,50582,53681,54981,55154,2335,1399,1357,1814,1847,2149,491456,490228,487865,485846,485640,484411,,
05000US39085,"Lake County, OH",54906,58721,60810,61870,59618,65835,3500,2882,1842,1976,3364,2222,229857,229230,229245,228614,230117,230514,,
05000US31109,"Lancaster County, NE",52019,51766,53807,58845,59306,57650,1899,1427,2565,2631,2973,2916,297036,301795,306468,309637,314358,317272,,
05000US42071,"Lancaster County, PA",56922,57403,59262,61335,63407,66277,1819,1924,2192,1450,1840,1352,529600,533320,536624,538500,542903,543557,,
05000US45057,"Lancaster County, SC",38500,44412,45676,56216,61914,57224,3452,3913,4251,7785,9153,7340,80458,83160,85842,89594,92550,95380,,
05000US41039,"Lane County, OR",43459,44877,47318,47777,50654,53172,2925,2158,2893,2087,1839,1686,356212,358337,362895,369519,374748,379611,,
05000US26087,"Lapeer County, MI",52960,50860,57762,54309,55866,65561,5542,2190,4864,3759,4030,3698,88389,88153,88373,88340,88174,88028,,
05000US18091,"LaPorte County, IN",46506,45744,45838,53507,50736,51584,4073,2877,4206,4244,4742,2691,111281,111444,110884,110015,110029,110007,,
05000US56021,"Laramie County, WY",61661,57551,60599,62221,61961,64306,3836,6018,9360,5272,5584,4928,95809,96389,97121,98136,98327,98976,,
05000US08069,"Larimer County, CO",59052,56575,64919,66469,69102,71091,2807,2946,2845,2777,4798,2818,315988,324122,333577,339993,343976,350518,,
05000US17099,"LaSalle County, IL",48552,50432,51936,57476,56896,51838,4244,4407,3227,4428,2370,4294,112183,111241,111333,110642,110067,109430,,
05000US01077,"Lauderdale County, AL",43891,40309,42577,43427,45352,49014,1975,3318,2346,3414,7058,5747,92797,93096,92596,92318,92538,92387,,
05000US28075,"Lauderdale County, MS",32217,40333,37676,42364,46983,37971,3872,7910,3403,5101,6277,4051,80254,79739,78524,77755,76155,75317,,
05000US45059,"Laurens County, SC",35406,37638,39474,44038,40377,41452,3778,3982,3347,3446,4920,2619,66229,66533,66623,66777,66848,66994,,
05000US42073,"Lawrence County, PA",43425,45356,42921,46918,49967,47853,4057,2683,4341,3692,5164,4659,89333,88771,88082,87294,87069,86184,,
05000US35025,"Lea County, NM",56191,61351,56260,55636,55952,50871,4628,3591,7142,6114,5789,4798,68062,69999,71180,69749,68759,69611,,
05000US20103,"Leavenworth County, KS",68266,66779,60423,68299,70920,71071,5839,5124,3631,6891,2788,9320,78185,78797,79315,80204,81095,81352,,
05000US42075,"Lebanon County, PA",55973,54068,52571,57248,57372,61362,3091,2745,2598,3200,2879,2879,135486,136359,137067,138863,139754,141314,,
05000US01081,"Lee County, AL",46068,39932,46589,48056,52943,46456,4329,3096,2849,3169,5656,5092,150933,154255,156993,158991,161604,163941,,
05000US12071,"Lee County, FL",46383,49055,50651,52909,53928,56129,1342,1539,1121,1336,1861,1578,661115,679513,701982,722336,739224,754610,,
05000US28081,"Lee County, MS",42882,43204,39581,42235,55886,53062,5186,3044,6262,3560,6429,6832,85340,85246,85300,85381,84933,85202,,
05000US42077,"Lehigh County, PA",54244,58603,56452,60498,60871,62278,3578,1609,2084,1978,2209,2680,355092,357823,360685,363147,366494,368100,,
05000US26091,"Lenawee County, MI",45938,46739,48279,51918,56515,55378,2554,3911,2553,3667,4031,2931,99188,99047,98573,98504,98623,98266,,
05000US12073,"Leon County, FL",46859,44824,46002,51107,51642,50682,2283,2663,1944,1771,1730,1986,281845,283988,286272,287822,290292,292502,,
05000US30049,"Lewis and Clark County, MT",54954,53435,58796,63475,60404,65241,4774,3337,7603,6463,6356,5668,65338,65856,66418,67282,67773,68700,,
05000US53041,"Lewis County, WA",40601,43575,48179,45523,49827,61058,2373,5037,4864,5044,3926,6257,75081,75128,75882,77066,78200,79604,,
05000US45063,"Lexington County, SC",53990,53980,55227,57382,60181,60154,2203,3130,2239,2703,2497,2955,273752,277888,281833,286196,290642,295032,,
05000US13179,"Liberty County, GA",39140,41812,36573,45138,,,3247,2696,3641,6981,,,64135,65198,62467,62570,,,,
05000US48291,"Liberty County, TX",41711,44188,55152,42877,45614,51955,5473,4757,5298,6584,7711,4132,76907,78117,79654,81704,83658,86323,,
05000US39089,"Licking County, OH",54875,57654,59883,58685,62883,67784,2663,3459,4339,2823,4902,6341,168375,169390,170570,172198,173448,175769,,
05000US01083,"Limestone County, AL",48639,49672,55009,50872,55817,67000,4044,4555,4759,3338,6134,5606,88845,90787,91663,92753,94402,96174,,
05000US37109,"Lincoln County, NC",49079,48131,46884,49453,54361,63782,4731,3531,3558,2505,5737,8483,79740,79829,81035,81168,82403,83770,,
05000US19113,"Linn County, IA",56151,62984,57073,64639,63149,64103,1942,2904,2921,3775,3233,3291,216111,217751,219916,221661,224115,225909,,
05000US41043,"Linn County, OR",45130,43428,47527,51310,51541,54113,3551,4024,4013,4689,3895,4736,118765,119356,120547,122849,125047,127335,,
05000US09005,"Litchfield County, CT",70981,73756,70667,76993,78436,76043,3524,2740,3725,4879,4388,3838,186924,184993,183603,182571,182177,181111,,
05000US26093,"Livingston County, MI",70707,73819,76455,78038,80733,82884,1792,2533,2328,3658,3708,3407,184443,185596,187316,188624,189651,191224,,
05000US36051,"Livingston County, NY",52061,48456,53441,53121,55931,61609,4206,3828,5497,4382,3445,5259,64705,64586,64717,64257,63799,63227,,
05000US22063,"Livingston Parish, LA",52246,60466,58677,56534,60471,64067,3751,4886,5422,6967,5405,6299,134053,135751,137788,140138,138228,139567,,
05000US05085,"Lonoke County, AR",56635,54545,56893,55837,51835,53782,3443,4640,5864,5596,4595,5869,70753,71557,71645,72228,72898,73657,,
05000US39093,"Lorain County, OH",52687,52082,52373,54504,54932,58613,2262,2024,1923,2205,2102,3346,302827,304216,305147,306365,307924,309461,,
05000US06037,"Los Angeles County, CA",54529,55746,59134,61338,65006,68093,645,585,671,427,756,802,10017068,10116705,10170292,10137915,10163507,10105518,,
05000US51107,"Loudoun County, VA",116848,122294,125003,134464,135842,139915,3677,3167,4693,4862,3329,4772,349679,363050,375629,385945,398080,406850,,
05000US13185,"Lowndes County, GA",35317,38733,34455,41449,41156,34886,3864,4433,4082,3572,4622,6770,112916,113523,112865,114628,115489,116321,,
05000US48303,"Lubbock County, TX",47309,46076,47897,49136,47317,50505,2417,2113,3179,2409,3580,3058,289324,293974,299453,303137,305225,307412,,
05000US39095,"Lucas County, OH",40245,42132,42594,44534,47308,47360,1705,1342,1738,2306,1624,1964,436393,435286,433689,432488,430887,429899,,
05000US42079,"Luzerne County, PA",45190,44311,50301,46580,51332,54433,1992,1654,1922,2118,1659,2634,320103,318829,318449,316383,317343,317646,,
05000US42081,"Lycoming County, PA",47373,45161,51455,49052,50909,55045,3113,2589,4223,1874,3449,3741,116754,116508,116048,115248,113841,113664,,
05000US51680,"Lynchburg city, VA",40477,40594,39374,41264,45239,42389,2798,3382,3181,4948,5158,4427,78014,79047,79812,80212,80995,82126,,
05000US26099,"Macomb County, MI",52851,54792,54640,60143,60380,62107,1461,1437,1808,1298,1494,1400,854769,860112,864840,867730,871375,874759,,
05000US17115,"Macon County, IL",45957,47574,48040,46198,51970,50066,2504,3416,2949,4254,3085,2977,109278,108350,107303,106550,105801,104712,,
05000US06039,"Madera County, CA",39758,42433,47150,51657,51283,56305,3435,3906,3872,5660,5033,7392,152389,154548,154998,154697,156890,157672,,
05000US01089,"Madison County, AL",58076,58339,58636,60503,62312,63111,2427,3599,2732,4000,2634,2754,346892,350299,353089,356967,361046,366519,,
05000US17119,"Madison County, IL",54101,54438,52664,56035,57890,59987,3060,3107,2030,3576,3034,2925,267225,266560,266209,265759,265428,264461,,
05000US18095,"Madison County, IN",40913,45134,45257,45495,43060,49615,1760,2401,2249,3748,4092,2986,130482,130069,129723,129296,129498,129641,,
05000US21151,"Madison County, KY",45316,43973,45383,43840,50893,52047,3695,7137,5762,3686,3031,3657,85590,87340,87824,89547,91226,92368,,
05000US28089,"Madison County, MS",66400,67746,67907,64350,68336,75992,7629,6625,9874,5551,6217,3574,100412,101688,103465,105114,104618,105630,,
05000US36053,"Madison County, NY",52300,51873,60286,60630,57069,59678,5299,3738,3760,5537,6307,3687,72382,72369,71849,71329,70965,70795,,
05000US47113,"Madison County, TN",39523,42412,47801,41791,45013,45360,3024,3611,3835,2879,4711,3510,98733,98178,97610,97663,97643,97605,,
05000US39099,"Mahoning County, OH",40843,41134,41910,42295,43389,47962,2180,1444,2163,2049,2099,2964,233869,233204,231900,230008,229796,229642,,
05000US12081,"Manatee County, FL",48309,52031,50835,51748,55268,59956,2368,1753,1636,1843,2415,2429,342106,351746,363369,375888,385571,394855,,
05000US55071,"Manitowoc County, WI",47181,45136,50302,51752,54785,54393,1759,3861,3400,3996,3345,4245,80654,80160,79806,79536,79175,79074,,
05000US55073,"Marathon County, WI",51635,53300,55687,54774,58173,62890,1300,3973,2915,3526,3936,4032,135416,135780,135868,135603,135732,135428,,
05000US04013,"Maricopa County, AZ",52045,53896,56004,58737,62223,65252,553,933,681,865,528,806,4009412,4087191,4167947,4242997,4307033,4410824,,
05000US06041,"Marin County, CA",96580,95749,100662,103845,113908,126373,5921,8275,4929,6102,6554,7822,258365,260750,261221,260651,260955,259666,,
05000US12083,"Marion County, FL",38695,39958,40050,39383,43910,44576,1652,1822,2058,1632,1793,2607,337362,339167,343254,349020,354353,359977,,
05000US18097,"Marion County, IN",41345,42557,41226,44874,47344,47780,820,962,804,1483,1405,1777,928281,934243,939020,941229,950082,954670,,
05000US39101,"Marion County, OH",41849,39233,40607,42826,44766,43008,3405,4441,4465,4098,4252,3378,65905,65720,65355,65096,64967,65256,,
05000US41047,"Marion County, OR",46873,48620,52047,56550,56354,56341,2651,2448,2667,2391,2213,2610,323614,326110,330700,336316,341286,346868,,
05000US26103,"Marquette County, MI",45011,44267,48259,51275,49008,54779,4111,2902,3506,3112,3188,3349,67700,67676,67215,66435,66502,66516,,
05000US01095,"Marshall County, AL",38116,33446,40525,42362,41476,47528,3568,3712,4053,4050,5921,5990,94760,94636,94725,95157,95548,96109,,
05000US12085,"Martin County, FL",49444,55866,51622,54620,54681,59978,6416,3333,3362,3224,5515,3920,151263,153392,156283,158701,159923,160912,,
05000US53045,"Mason County, WA",,,,,,58094,,,,,,4214,,,,,,65507,,
05000US02170,"Matanuska-Susitna Borough, AK",72122,73831,76427,69332,69121,72667,3128,3106,5336,4510,5025,5474,95192,97882,101095,104365,106532,107610,,
05000US15009,"Maui County, HI",65558,67013,70497,72257,80241,82885,4563,3605,3128,4699,4971,5477,160195,163046,164593,165379,166271,167218,,
05000US47119,"Maury County, TN",45712,53990,50707,50591,57258,53794,3797,6466,2422,2647,5141,8436,83761,85515,87757,89981,92163,94340,,
05000US72097,"Mayagüez Municipio, PR",15155,14108,13037,14532,14010,11940,2017,1314,1824,2082,2716,1158,84170,81915,79510,77748,75525,71986,,
05000US21145,"McCracken County, KY",41209,36712,51114,39048,49436,47764,3773,5152,7481,4611,4870,5323,65373,65316,65018,65162,65385,65346,,
05000US17111,"McHenry County, IL",75449,76628,80125,81063,86348,85275,3797,3169,4895,3439,3734,5233,307409,307283,307343,307004,309122,308570,,
05000US35031,"McKinley County, NM",24945,27041,28212,31526,31565,34080,3047,4995,2118,4099,1735,3477,73308,74098,76708,74923,72564,72290,,
05000US17113,"McLean County, IL",61846,58061,65304,62156,68274,66256,2810,3985,4253,4964,3928,2941,174647,174061,173166,172418,172290,172828,,
05000US48309,"McLennan County, TX",40633,43609,46602,46860,47267,48713,2855,2854,2034,2324,2992,3338,241481,243441,245671,247934,251259,254607,,
05000US37119,"Mecklenburg County, NC",54278,58841,56883,62978,65588,63967,1664,2090,1011,2159,1706,2090,990977,1012539,1034070,1054835,1076837,1093901,,
05000US39103,"Medina County, OH",66477,67969,69989,72618,71360,75786,2724,3414,3504,3360,4250,3256,174915,176029,176395,177221,178371,179146,,
05000US06045,"Mendocino County, CA",42042,42660,41896,43809,53024,51830,4562,3536,4606,4761,7273,4580,87192,87869,87649,87628,88018,87606,,
05000US06047,"Merced County, CA",40687,44084,41997,47739,47735,57745,2019,3060,2804,3931,3086,3382,263228,266353,268455,268672,272673,274765,,
05000US34021,"Mercer County, NJ",70857,74961,72417,77650,79173,80632,2063,3786,3054,3580,5088,3738,370414,371537,371398,371023,374733,369811,,
05000US42085,"Mercer County, PA",44222,43574,47051,49890,46785,48847,2323,2579,3130,2483,2769,3649,115195,114884,114234,112913,111750,110683,,
05000US33013,"Merrimack County, NH",65662,62418,68566,69505,70764,75088,4441,3030,2343,2107,3843,3870,146849,147171,147994,148582,149216,151132,,
05000US08077,"Mesa County, CO",46723,50174,51465,48846,52742,49848,4977,4284,2717,4429,3926,3326,147554,148255,148513,150083,151616,153207,,
05000US39109,"Miami County, OH",51581,51087,49156,60170,60910,58486,3576,3175,4038,4305,3661,4610,103439,103900,104224,104679,105122,106222,,
05000US12086,"Miami-Dade County, FL",41913,42926,43786,45935,49930,52205,648,1142,1049,709,1006,953,2617176,2662874,2693117,2712945,2751796,2761581,,
05000US09007,"Middlesex County, CT",75303,75876,83530,79739,79646,89131,5209,5307,4152,3623,6198,4763,165562,164943,164063,163329,163410,162682,,
05000US25017,"Middlesex County, MA",82425,84464,90267,95249,98555,100517,1848,2575,1575,1700,3105,1402,1552802,1570315,1585139,1589774,1602947,1614714,,
05000US34023,"Middlesex County, NJ",76848,77682,78643,82375,85337,88217,2276,2806,3510,2271,1953,3450,828919,836297,840900,837073,842798,829685,,
05000US26111,"Midland County, MI",49913,49194,59292,57269,61624,56091,4949,3443,4306,5100,6347,3181,83919,83427,83632,83462,83411,83209,,
05000US48329,"Midland County, TX",72050,77711,81064,65349,75590,81210,5359,8560,5048,5364,7336,4945,151468,155830,161077,162565,165049,172578,,
05000US55079,"Milwaukee County, WI",41959,42765,45859,47607,47591,49636,867,1273,1097,1376,1516,1375,956023,956406,957735,951448,952085,948201,,
05000US46099,"Minnehaha County, SD",52117,54829,54918,60038,61083,58742,2359,3123,3127,3711,1585,3208,179640,182882,185197,187318,188616,192876,,
05000US30063,"Missoula County, MT",48077,44289,42815,46550,54311,56598,4956,4997,5512,3420,4421,2374,111807,112684,114181,116130,117441,118791,,
05000US01097,"Mobile County, AL",42944,43642,42699,45744,46023,43061,2180,2450,2668,2458,3223,2459,414079,415123,415395,414836,413955,413757,,
05000US04015,"Mohave County, AZ",39058,37674,40908,42423,42311,46060,2478,2295,2716,2342,2609,3310,203030,203361,204737,205249,207200,209550,,
05000US34025,"Monmouth County, NJ",83749,88413,87092,90226,98270,99642,2555,4469,3611,3538,3365,2906,629672,629279,628715,625846,626351,621354,,
05000US54061,"Monongalia County, WV",49534,41955,45880,50953,50888,50834,5181,4619,4788,4436,4442,3262,102274,103463,104236,104622,105030,106420,,
05000US12087,"Monroe County, FL",50838,59388,61020,65717,65747,71973,3977,3722,5516,3620,6055,8306,76351,77136,77482,79077,77013,75027,,
05000US18105,"Monroe County, IN",41972,43657,45062,43582,48713,47369,2458,2993,4332,2884,4126,3825,141888,143339,144705,145496,146986,146917,,
05000US26115,"Monroe County, MI",53561,57275,54396,60799,59290,61916,5225,2927,3333,4601,4209,2399,150376,149824,149568,149208,149649,150439,,
05000US36055,"Monroe County, NY",51665,51217,54077,54492,57561,60222,1167,1252,1923,1629,1799,1616,749606,749857,749600,747727,747642,742474,,
05000US42089,"Monroe County, PA",55536,63118,57318,60095,61612,64170,3153,5677,4275,5816,4546,4928,167148,166314,166397,166098,168046,169507,,
05000US06053,"Monterey County, CA",57052,57864,60494,63876,71274,70681,3890,2369,2094,3277,2706,3641,428826,431344,433898,435232,437907,435594,,
05000US01101,"Montgomery County, AL",44675,43346,42477,45395,45724,49989,2252,3235,2150,3505,3014,2042,226659,226189,226519,226349,226646,225763,,
05000US24031,"Montgomery County, MD",98326,97765,98917,99763,103235,108188,2084,2512,2749,1787,2632,2782,1016677,1030447,1040116,1043863,1058810,1052567,,
05000US39113,"Montgomery County, OH",42776,42644,46561,46936,47755,50838,1519,1412,1427,1657,1479,1708,535846,533116,532258,531239,531542,532331,,
05000US42091,"Montgomery County, PA",76919,79495,83254,84113,87304,90122,2405,2513,2221,2401,2466,3055,812376,816857,819264,821725,826075,828604,,
05000US47125,"Montgomery County, TN",51017,50941,48659,56112,58381,56019,2110,1617,3446,3259,3502,4027,184119,189961,193479,195734,200182,205950,,
05000US48339,"Montgomery County, TX",68428,70243,71577,71123,76811,76929,3641,3273,3012,3409,2526,3106,499137,518947,537559,556203,570934,590925,,
05000US51121,"Montgomery County, VA",45679,42052,52151,55706,56462,51932,5612,3079,3186,8435,5925,5064,96207,97244,97653,98602,98559,98985,,
05000US37125,"Moore County, NC",49959,51328,51547,52279,64184,58531,3736,5105,3018,6246,4711,3728,91587,93077,94352,95776,97264,98682,,
05000US01103,"Morgan County, AL",43169,44708,47229,44378,48563,53260,4150,3183,2654,6034,5114,3800,119787,119607,119565,119012,118818,119089,,
05000US18109,"Morgan County, IN",56664,52891,58755,60530,60946,68338,5524,4986,4158,4002,2301,7279,69782,69693,69648,69698,69713,70116,,
05000US34027,"Morris County, NJ",100176,100579,101661,106985,114732,112288,2380,2151,2787,3573,5081,3704,499397,499727,499509,498423,499693,494228,,
05000US41051,"Multnomah County, OR",54024,53660,59231,62629,63974,71186,2080,1966,2100,1731,2624,1842,766135,776712,790294,799766,807555,811880,,
05000US13215,"Muscogee County, GA",40499,42176,41859,40060,42107,47288,1870,2929,2119,3076,3000,3943,202824,200887,200579,197485,194058,194160,,
05000US26121,"Muskegon County, MI",41630,42600,47453,44264,49229,50080,2311,1721,2606,1790,2906,2848,171008,172344,172790,173408,173693,173588,,
05000US39119,"Muskingum County, OH",39212,41230,42815,43422,43113,49602,4380,4066,3160,4427,3853,4988,85231,85818,86290,86068,86149,86183,,
05000US40101,"Muskogee County, OK",39130,42756,41016,40860,36342,45290,4315,3824,4152,3275,3934,4702,70303,69966,69699,69477,69086,68362,,
05000US48347,"Nacogdoches County, TX",35587,39326,39865,35562,47589,46459,7637,2656,7042,4643,9506,3308,65330,65301,65664,65806,65580,65711,,
05000US06055,"Napa County, CA",70914,74123,75513,75077,86562,87025,4646,5828,5565,8742,5231,4296,140326,141667,142456,142166,140973,139417,,
05000US37127,"Nash County, NC",40057,43209,42718,47902,47289,51601,4506,3533,3135,3896,5718,6540,95093,94357,93919,94005,93991,94016,,
05000US12089,"Nassau County, FL",54330,52249,52005,71515,71489,63913,6004,6790,4376,8693,5271,5909,75710,76619,78444,80622,82721,85832,,
05000US36059,"Nassau County, NY",96193,99035,101830,105870,108133,116304,2415,2477,1439,1944,2724,2934,1352146,1358627,1361350,1361500,1369514,1358343,,
05000US56025,"Natrona County, WY",58635,56392,52886,59474,60546,64833,6185,5178,5090,5172,3393,5084,80973,81624,82178,81039,79547,79115,,
05000US04017,"Navajo County, AZ",38400,34600,37833,36998,41295,40463,3836,4016,4250,2626,2754,4491,107322,108101,108277,110026,108956,110445,,
05000US06057,"Nevada County, CA",54851,56917,54177,59022,65385,66299,5124,6308,8236,5577,8820,6793,98200,98893,98877,99107,99814,99696,,
05000US10003,"New Castle County, DE",63109,64801,66256,67274,66647,69479,2250,2702,2057,2788,2450,2785,549684,552778,556779,556987,559793,559335,,
05000US37129,"New Hanover County, NC",48688,49982,52685,50028,52674,52239,3002,3451,2900,4305,3740,3225,213267,216298,220358,223483,227198,232274,,
05000US09009,"New Haven County, CT",58571,60391,61760,66176,66863,67845,2218,1619,1243,1895,2099,2580,862287,861277,859470,856875,860435,857620,,
05000US09011,"New London County, CT",62883,66148,65764,70699,71987,67197,3149,2453,3193,2817,2582,3348,274150,273676,271863,269801,269033,266784,,
05000US36061,"New York County, NY",72190,76089,75575,77559,85071,85066,2200,2016,2566,2469,3520,3480,1626159,1636268,1644518,1643734,1664727,1628701,,
05000US44005,"Newport County, RI",70299,71799,66026,73596,80222,83822,5692,5787,2595,3875,6438,11620,82397,82358,82423,82784,83460,82542,,
05000US51700,"Newport News city, VA",49184,49602,48630,50524,49716,50180,4159,3648,3600,2354,2824,3050,182020,182965,182385,181825,179388,178626,,
05000US13217,"Newton County, GA",54107,46790,50806,48628,57337,57344,7021,5051,5056,5577,10600,6498,102446,103675,105473,106999,108078,109541,,
05000US36063,"Niagara County, NY",46775,49700,48160,50233,54743,55306,2992,3044,3623,2552,2780,3093,214249,213525,212652,211758,211328,210433,,
05000US51710,"Norfolk city, VA",44030,43186,45996,46467,49445,49587,2482,2340,2137,1944,2567,2812,246139,245428,246393,245115,244703,244076,,
05000US25021,"Norfolk County, MA",84317,90506,94039,92696,100829,100356,3624,2643,3708,2629,1604,2713,687802,692254,696023,697181,700322,705388,,
05000US42095,"Northampton County, PA",60482,61879,62436,66438,66066,68591,3298,2156,2676,3223,2530,3283,299791,300654,300813,302294,303405,304807,,
05000US42097,"Northumberland County, PA",41011,39778,44989,47736,44895,47160,2281,2632,3691,3140,4643,4957,94076,93944,93246,92541,92029,91083,,
05000US48355,"Nueces County, TX",49338,51817,50587,54318,52482,54560,2835,1964,2314,2327,2562,4560,352107,356221,359715,361350,361221,362265,,
05000US26125,"Oakland County, MI",67202,69293,69998,71920,77475,80193,1539,1526,1414,1281,1270,1594,1231640,1237868,1242304,1243970,1250836,1259201,,
05000US34029,"Ocean County, NJ",60227,63653,63765,62222,71081,68551,2316,2772,2132,1646,2643,1934,583414,586301,588721,592497,597943,601651,,
05000US45073,"Oconee County, SC",40565,35159,43266,43743,50192,47132,2912,3328,3156,5449,7373,5959,75045,75192,75713,76355,77270,78374,,
05000US12091,"Okaloosa County, FL",55139,57640,55659,60026,61866,63997,3186,4563,2040,5104,3637,3761,193811,196512,198664,201170,202970,207269,,
05000US40109,"Oklahoma County, OK",45810,48183,49693,51078,51323,52214,1555,1508,1228,999,1404,1419,755245,766215,776864,782970,787958,792582,,
05000US21185,"Oldham County, KY",,,,90341,96576,102033,,,,9484,8879,6451,,,,65560,66415,66470,,
05000US27109,"Olmsted County, MN",65665,69731,69973,72428,77270,75327,2409,5612,3043,3664,3359,4367,149226,150287,151436,153102,154930,156277,,
05000US36065,"Oneida County, NY",43702,48803,48023,52996,53902,54593,2971,2164,3974,2024,2438,2362,233585,232871,232500,231190,231332,229577,,
05000US36067,"Onondaga County, NY",52110,52947,57365,56991,57652,59883,1506,1790,1560,1826,1941,2300,468387,468196,468463,466194,465398,461809,,
05000US37133,"Onslow County, NC",44673,47581,45832,47150,49883,50639,4089,3471,3161,3555,4126,2358,185220,187589,186311,187136,193893,197683,,
05000US36069,"Ontario County, NY",58165,59093,57711,57448,66004,62522,2289,4920,4464,4119,3939,3414,109103,109707,109561,109828,109899,109864,,
05000US06059,"Orange County, CA",74163,76306,78428,81837,86217,89759,1461,1371,1784,1290,1296,1823,3114363,3145515,3169776,3172532,3190400,3185968,,
05000US12095,"Orange County, FL",46716,47055,50720,51335,54107,58588,1123,1388,1313,1045,1470,2526,1225267,1253001,1288126,1314367,1348975,1380645,,
05000US37135,"Orange County, NC",59409,59658,61164,66423,69940,72563,3364,5795,4370,5783,4669,5535,140352,140420,141354,141796,144946,146027,,
05000US36071,"Orange County, NY",68950,70240,73031,73025,79311,75825,2495,3293,4374,4182,4104,4078,375592,376099,377647,379210,382226,381951,,
05000US48361,"Orange County, TX",52728,46809,50429,53480,58863,56420,4112,6250,4225,5669,5629,5374,82957,83433,84260,84964,85047,83572,,
05000US45075,"Orangeburg County, SC",31230,28680,38596,32450,35947,36536,2282,3070,2340,4533,2972,3086,90942,90090,89208,87903,87476,86934,,
